instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,explicit.started,slider.started,text.started,explicit.stopped,slider.response,slider.rt,instruction.started,instructionsBox.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,instruction.stopped,trial.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,trial.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.duration,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,feedbackResponse.duration,end.started,endBox.started,endBox.stopped,end.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,expStart,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,0,10,1,16.17768509988673,,,,,,,,,,,,,,,,,,16.14732029987499,16.17768509988673,16.17768509988673,16.17768509988673,16.17768509988673,16.17768509988673,16.17768509988673,16.446784799918532,16.446784799918532,16.446784799918532,16.446784799918532,16.446784799918532,16.98066459991969,i,1,0.5266974999103695,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,5,1,11,0,17.010821799980476,,,,,,,,,,,,,,,,,,16.98198530008085,17.010821799980476,17.010821799980476,17.010821799980476,17.010821799980476,17.010821799980476,17.010821799980476,17.294420500053093,17.294420500053093,17.294420500053093,17.294420500053093,17.294420500053093,17.81627559987828,e,1,0.5089608000125736,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,0,12,0,17.84455809998326,,,,,,,,,,,,,,,,,,17.817544399993494,17.84455809998326,17.84455809998326,17.84455809998326,17.84455809998326,17.84455809998326,17.84455809998326,18.145619299961254,18.145619299961254,18.145619299961254,18.145619299961254,18.145619299961254,18.648783599957824,e,1,0.4854927998967469,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,6,1,13,1,18.6798606000375,,,,,,,,,,,,,,,,,,18.650054200086743,18.6798606000375,18.6798606000375,18.6798606000375,18.6798606000375,18.6798606000375,18.6798606000375,18.963103800080717,18.963103800080717,18.963103800080717,18.963103800080717,18.963103800080717,19.565889700083062,i,1,0.5868382998742163,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,7,0,14,0,19.596998099936172,,,,,,,,,,,,,,,,,,19.567211600020528,19.596998099936172,19.596998099936172,19.596998099936172,19.596998099936172,19.596998099936172,19.596998099936172,19.88067499990575,19.88067499990575,19.88067499990575,19.88067499990575,19.88067499990575,20.50298950006254,e,1,0.6084938999265432,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,7,1,15,0,20.53130989987403,,,,,,,,,,,,,,,,,,20.50426120008342,20.53130989987403,20.53130989987403,20.53130989987403,20.53130989987403,20.53130989987403,20.53130989987403,20.832155199954286,20.832155199954286,20.832155199954286,20.832155199954286,20.832155199954286,21.31833539996296,e,1,0.4555909999180585,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,8,0,16,1,21.348916799994186,,,,,,,,,,,,,,,,,,21.319621300091967,21.348916799994186,21.348916799994186,21.348916799994186,21.348916799994186,21.348916799994186,21.348916799994186,21.632816900033504,21.632816900033504,21.632816900033504,21.632816900033504,21.632816900033504,22.203203300014138,i,1,0.5648300999309868,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,1,17,0,22.233833000063896,,,,,,,,,,,,,,,,,,22.204482699977234,22.233833000063896,22.233833000063896,22.233833000063896,22.233833000063896,22.233833000063896,22.233833000063896,22.51706389989704,22.51706389989704,22.51706389989704,22.51706389989704,22.51706389989704,23.35327379987575,e,1,0.8259599998127669,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,9,0,18,1,23.384405199903995,,,,,,,,,,,,,,,,,,23.354545600013807,23.384405199903995,23.384405199903995,23.384405199903995,23.384405199903995,23.384405199903995,23.384405199903995,23.65390789997764,23.65390789997764,23.65390789997764,23.65390789997764,23.65390789997764,24.271338500082493,i,1,0.5978349999058992,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,1,19,0,24.30180749995634,,,,,,,,,,,,,,,,,,24.272600499913096,24.30180749995634,24.30180749995634,24.30180749995634,24.30180749995634,24.30180749995634,24.30180749995634,24.585963899968192,24.585963899968192,24.585963899968192,24.585963899968192,24.585963899968192,25.223260900005698,e,1,0.6299660999793559,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,0,0,1,28.57312919991091,,,,,,,,25.224542499985546,25.98741180007346,25.98741180007346,25.98741180007346,25.98741180007346,25.98741180007346,25.98741180007346,25.98741180007346,27.974808000028133,28.47821919992566,28.51027649990283,28.57312919991091,28.57312919991091,28.57312919991091,28.57312919991091,28.57312919991091,28.57312919991091,28.792656699893996,28.792656699893996,28.792656699893996,28.792656699893996,28.792656699893996,29.89582400000654,e,1,1.0938726000022143,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,1,1,1,29.941980300005525,,,,,,,,,,,,,,,,,,29.89706930005923,29.941980300005525,29.941980300005525,29.941980300005525,29.941980300005525,29.941980300005525,29.941980300005525,30.225914899958298,30.225914899958298,30.225914899958298,30.225914899958298,30.225914899958298,30.795858199940994,e,1,0.5637029998470098,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,1,0,2,0,30.843214699998498,,,,,,,,,,,,,,,,,,30.797193499980494,30.843214699998498,30.843214699998498,30.843214699998498,30.843214699998498,30.843214699998498,30.843214699998498,31.110855400096625,31.110855400096625,31.110855400096625,31.110855400096625,31.110855400096625,31.815760199911892,i,1,0.6910299998708069,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,1,1,3,0,31.860591300064698,,,,,,,,,,,,,,,,,,31.81703200004995,31.860591300064698,31.860591300064698,31.860591300064698,31.860591300064698,31.860591300064698,31.860591300064698,32.144651900045574,32.144651900045574,32.144651900045574,32.144651900045574,32.144651900045574,32.650699799880385,i,1,0.5015188998077065,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,2,0,4,1,32.69593370007351,,,,,,,,,,,,,,,,,,32.652020199922845,32.69593370007351,32.69593370007351,32.69593370007351,32.69593370007351,32.69593370007351,32.69593370007351,32.978708300041035,32.978708300041035,32.978708300041035,32.978708300041035,32.978708300041035,33.66460289992392,e,1,0.6606771000660956,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,1,5,0,33.71261809999123,,,,,,,,,,,,,,,,,,33.665558899985626,33.71261809999123,33.71261809999123,33.71261809999123,33.71261809999123,33.71261809999123,33.71261809999123,33.96675219992176,33.96675219992176,33.96675219992176,33.96675219992176,33.96675219992176,34.64982039993629,i,1,0.6522023999132216,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,0,6,0,34.696742200059816,,,,,,,,,,,,,,,,,,34.65119599993341,34.696742200059816,34.696742200059816,34.696742200059816,34.696742200059816,34.696742200059816,34.696742200059816,34.964503600029275,34.964503600029275,34.964503600029275,34.964503600029275,34.964503600029275,35.65364830009639,i,1,0.6807222000788897,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,3,1,7,1,35.69824850000441,,,,,,,,,,,,,,,,,,35.65490170009434,35.69824850000441,35.69824850000441,35.69824850000441,35.69824850000441,35.69824850000441,35.69824850000441,35.98228050000034,35.98228050000034,35.98228050000034,35.98228050000034,35.98228050000034,36.65161500009708,e,1,0.6364005000796169,None,None,0,,,,,,,male,20,00002,2023-11-30_17h28.04.270,IAT,2023.2.3,59.88834418541632,2023-11-30 17h28.26.379614 +0530,
