instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,explicit.started,slider.started,text.started,explicit.stopped,slider.response,slider.rt,instruction.started,instructionsBox.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,instruction.stopped,trial.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,trial.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.duration,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,feedbackResponse.duration,end.started,endBox.started,end.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,expStart,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,0,10,1,75.84224070003256,,,,,,,,,,,,,,,,,,75.81234780000523,75.84224070003256,75.84224070003256,75.84224070003256,75.84224070003256,75.84224070003256,75.84224070003256,76.12574050016701,76.12574050016701,76.12574050016701,76.12574050016701,76.12574050016701,77.23189619998448,i,1,1.0996306000743061,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,5,1,11,0,77.25939210015349,,,,,,,,,,,,,,,,,,77.23321650014259,77.25939210015349,77.25939210015349,77.25939210015349,77.25939210015349,77.25939210015349,77.25939210015349,77.54569580010138,77.54569580010138,77.54569580010138,77.54569580010138,77.54569580010138,78.72998820012435,e,1,1.1707250999752432,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,0,12,0,78.76122079999186,,,,,,,,,,,,,,,,,,78.73126640007831,78.76122079999186,78.76122079999186,78.76122079999186,78.76122079999186,78.76122079999186,78.76122079999186,79.0447056000121,79.0447056000121,79.0447056000121,79.0447056000121,79.0447056000121,79.8183039999567,e,1,0.7655044000130147,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,1,13,0,79.84548520017415,,,,,,,,,,,,,,,,,,79.81959870015271,79.84548520017415,79.84548520017415,79.84548520017415,79.84548520017415,79.84548520017415,79.84548520017415,80.14697350002825,80.14697350002825,80.14697350002825,80.14697350002825,80.14697350002825,80.76592779997736,e,1,0.5882632001303136,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,0,14,1,80.79621389997192,,,,,,,,,,,,,,,,,,80.76721039996482,80.79621389997192,80.79621389997192,80.79621389997192,80.79621389997192,80.79621389997192,80.79621389997192,81.08062210003845,81.08062210003845,81.08062210003845,81.08062210003845,81.08062210003845,81.69929559994489,i,1,0.5930410998407751,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,1,15,1,81.73086290014908,,,,,,,,,,,,,,,,,,81.70056809997186,81.73086290014908,81.73086290014908,81.73086290014908,81.73086290014908,81.73086290014908,81.73086290014908,82.01495630014688,82.01495630014688,82.01495630014688,82.01495630014688,82.01495630014688,82.68510040012188,i,1,0.6471639000810683,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,0,16,0,82.71598200011067,,,,,,,,,,,,,,,,,,82.68637800007127,82.71598200011067,82.71598200011067,82.71598200011067,82.71598200011067,82.71598200011067,82.71598200011067,82.99939320003614,82.99939320003614,82.99939320003614,82.99939320003614,82.99939320003614,83.76931000011973,e,1,0.737484100041911,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,8,1,17,1,83.7997113999445,,,,,,,,,,,,,,,,,,83.77068760013208,83.7997113999445,83.7997113999445,83.7997113999445,83.7997113999445,83.7997113999445,83.7997113999445,84.08434930001386,84.08434930001386,84.08434930001386,84.08434930001386,84.08434930001386,84.85396150010638,i,1,0.757073299959302,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,0,18,0,84.88518460001796,,,,,,,,,,,,,,,,,,84.85528540005907,84.88518460001796,84.88518460001796,84.88518460001796,84.88518460001796,84.88518460001796,84.88518460001796,85.15465170005336,85.15465170005336,85.15465170005336,85.15465170005336,85.15465170005336,86.37242510006763,e,1,1.1977803998161107,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,9,1,19,1,86.40263420017436,,,,,,,,,,,,,,,,,,86.373782500159,86.40263420017436,86.40263420017436,86.40263420017436,86.40263420017436,86.40263420017436,86.40263420017436,86.6863244001288,86.6863244001288,86.6863244001288,86.6863244001288,86.6863244001288,87.4760223000776,i,1,0.7712103000376374,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,0,0,1,103.7563599999994,,,,,,,,87.47729340009391,88.25501770013943,88.25501770013943,88.25501770013943,88.25501770013943,88.25501770013943,88.25501770013943,88.25501770013943,90.22651110007428,103.65716940001585,103.68856270005926,103.7563599999994,103.7563599999994,103.7563599999994,103.7563599999994,103.7563599999994,103.7563599999994,103.97261129994877,103.97261129994877,103.97261129994877,103.97261129994877,103.97261129994877,105.37661300017498,e,1,1.3971413001418114,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,1,1,1,105.42332640010864,,,,,,,,,,,,,,,,,,105.37833990016952,105.42332640010864,105.42332640010864,105.42332640010864,105.42332640010864,105.42332640010864,105.42332640010864,105.69129820005037,105.69129820005037,105.69129820005037,105.69129820005037,105.69129820005037,106.52691090013832,e,1,0.8024271000176668,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,0,2,1,106.57529129995964,,,,,,,,,,,,,,,,,,106.52825790015049,106.57529129995964,106.57529129995964,106.57529129995964,106.57529129995964,106.57529129995964,106.57529129995964,106.84530319995247,106.84530319995247,106.84530319995247,106.84530319995247,106.84530319995247,107.4287729000207,e,1,0.5670917998068035,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,1,1,3,0,107.47522999998182,,,,,,,,,,,,,,,,,,107.43006200017408,107.47522999998182,107.47522999998182,107.47522999998182,107.47522999998182,107.47522999998182,107.47522999998182,107.74369459995069,107.74369459995069,107.74369459995069,107.74369459995069,107.74369459995069,108.39960350003093,i,1,0.6533741999883205,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,2,0,4,1,108.44368330016732,,,,,,,,,,,,,,,,,,108.40086359996349,108.44368330016732,108.44368330016732,108.44368330016732,108.44368330016732,108.44368330016732,108.44368330016732,108.71340740006417,108.71340740006417,108.71340740006417,108.71340740006417,108.71340740006417,109.35054829996079,e,1,0.6319895999040455,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,1,5,0,109.39509180001915,,,,,,,,,,,,,,,,,,109.35182070010342,109.39509180001915,109.39509180001915,109.39509180001915,109.39509180001915,109.39509180001915,109.39509180001915,109.67907820013352,109.67907820013352,109.67907820013352,109.67907820013352,109.67907820013352,110.38202380016446,i,1,0.6912899999879301,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,0,6,0,110.42958230013028,,,,,,,,,,,,,,,,,,110.38329780008644,110.42958230013028,110.42958230013028,110.42958230013028,110.42958230013028,110.42958230013028,110.42958230013028,110.69645010004751,110.69645010004751,110.69645010004751,110.69645010004751,110.69645010004751,111.24909900012426,i,1,0.5255722999572754,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,3,1,7,1,111.29701620014384,,,,,,,,,,,,,,,,,,111.25039110006765,111.29701620014384,111.29701620014384,111.29701620014384,111.29701620014384,111.29701620014384,111.29701620014384,111.56410420010798,111.56410420010798,111.56410420010798,111.56410420010798,111.56410420010798,112.11776540009305,e,1,0.5423475001007318,None,None,0,,,,,,female,21,00008,2023-11-30_19h49.01.184,IAT,2023.2.3,60.29050372921153,2023-11-30 19h51.14.343996 +0530,
