instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,explicit.started,slider.started,text.started,explicit.stopped,slider.response,slider.rt,instruction.started,instructionsBox.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,instruction.stopped,trial.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,trial.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.duration,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,feedbackResponse.duration,end.started,endBox.started,end.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,expStart,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,0,10,1,15.302817800082266,,,,,,,,,,,,,,,,,,15.273337899940088,15.302817800082266,15.302817800082266,15.302817800082266,15.302817800082266,15.302817800082266,15.302817800082266,15.603048499906436,15.603048499906436,15.603048499906436,15.603048499906436,15.603048499906436,16.172791599994525,e,1,0.564080199925229,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,5,1,11,0,16.203336999984458,,,,,,,,,,,,,,,,,,16.1740870999638,16.203336999984458,16.203336999984458,16.203336999984458,16.203336999984458,16.203336999984458,16.203336999984458,16.503364500124007,16.503364500124007,16.503364500124007,16.503364500124007,16.503364500124007,17.139390100026503,i,1,0.6179160999599844,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,0,12,0,17.169914399972185,,,,,,,,,,,,,,,,,,17.141054700128734,17.169914399972185,17.169914399972185,17.169914399972185,17.169914399972185,17.169914399972185,17.169914399972185,17.45582260005176,17.45582260005176,17.45582260005176,17.45582260005176,17.45582260005176,17.957730199908838,i,1,0.4698736001737416,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,1,13,0,17.988515499979258,,,,,,,,,,,,,,,,,,17.95900909998454,17.988515499979258,17.988515499979258,17.988515499979258,17.988515499979258,17.988515499979258,17.988515499979258,18.272687199991196,18.272687199991196,18.272687199991196,18.272687199991196,18.272687199991196,18.858220899943262,i,1,0.5713468000758439,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,7,0,14,0,18.88939439994283,,,,,,,,,,,,,,,,,,18.859481800114736,18.88939439994283,18.88939439994283,18.88939439994283,18.88939439994283,18.88939439994283,18.88939439994283,19.174596900120378,19.174596900120378,19.174596900120378,19.174596900120378,19.174596900120378,19.676955099916086,i,1,0.4951760000549257,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,1,15,1,19.706749100005254,,,,,,,,,,,,,,,,,,19.67822919995524,19.706749100005254,19.706749100005254,19.706749100005254,19.706749100005254,19.706749100005254,19.706749100005254,19.991487700026482,19.991487700026482,19.991487700026482,19.991487700026482,19.991487700026482,20.543314200127497,e,1,0.5199388000182807,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,0,16,0,20.574861800065264,,,,,,,,,,,,,,,,,,20.54462460009381,20.574861800065264,20.574861800065264,20.574861800065264,20.574861800065264,20.574861800065264,20.574861800065264,20.85990640008822,20.85990640008822,20.85990640008822,20.85990640008822,20.85990640008822,21.527885199990124,i,1,0.6414308999665082,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,8,1,17,1,21.55754299997352,,,,,,,,,,,,,,,,,,21.529168599983677,21.55754299997352,21.55754299997352,21.55754299997352,21.55754299997352,21.55754299997352,21.55754299997352,21.85897250007838,21.85897250007838,21.85897250007838,21.85897250007838,21.85897250007838,23.146955100120977,e,1,1.264188600005582,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,0,18,0,23.176768200006336,,,,,,,,,,,,,,,,,,23.149050100008026,23.176768200006336,23.176768200006336,23.176768200006336,23.176768200006336,23.176768200006336,23.176768200006336,23.47745479992591,23.47745479992591,23.47745479992591,23.47745479992591,23.47745479992591,24.414349700091407,i,1,0.9067193998489529,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,1,19,0,24.444758200086653,,,,,,,,,,,,,,,,,,24.415654300013557,24.444758200086653,24.444758200086653,24.444758200086653,24.444758200086653,24.444758200086653,24.444758200086653,24.730003900127485,24.730003900127485,24.730003900127485,24.730003900127485,24.730003900127485,25.516235599992797,i,1,0.7701759999617934,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,0,0,0,0,29.11620240006596,,,,,,,,25.517519399989396,26.29804620007053,26.29804620007053,26.29804620007053,26.29804620007053,26.29804620007053,26.29804620007053,26.29804620007053,28.267562000080943,29.035820299992338,29.068140600109473,29.11620240006596,29.11620240006596,29.11620240006596,29.11620240006596,29.11620240006596,29.11620240006596,29.368567700032145,29.368567700032145,29.368567700032145,29.368567700032145,29.368567700032145,30.270971599966288,i,1,0.8789245998486876,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,0,1,1,0,30.334983299952,,,,,,,,,,,,,,,,,,30.272885699989274,30.334983299952,30.334983299952,30.334983299952,30.334983299952,30.334983299952,30.334983299952,30.602988499915227,30.602988499915227,30.602988499915227,30.602988499915227,30.602988499915227,31.221941400086507,i,1,0.6031275999266654,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,0,2,1,31.286069700028747,,,,,,,,,,,,,,,,,,31.22328620008193,31.286069700028747,31.286069700028747,31.286069700028747,31.286069700028747,31.286069700028747,31.286069700028747,31.553439300041646,31.553439300041646,31.553439300041646,31.553439300041646,31.553439300041646,32.123441900126636,e,1,0.5632607999723405,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,1,3,1,32.17100149998441,,,,,,,,,,,,,,,,,,32.12472359999083,32.17100149998441,32.17100149998441,32.17100149998441,32.17100149998441,32.17100149998441,32.17100149998441,32.439225000096485,32.439225000096485,32.439225000096485,32.439225000096485,32.439225000096485,32.95772149995901,e,1,0.5045324000529945,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,0,4,0,33.00513459998183,,,,,,,,,,,,,,,,,,32.959073500009254,33.00513459998183,33.00513459998183,33.00513459998183,33.00513459998183,33.00513459998183,33.00513459998183,33.28910870011896,33.28910870011896,33.28910870011896,33.28910870011896,33.28910870011896,33.892123400000855,i,1,0.5902559999376535,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,1,5,0,33.94043750013225,,,,,,,,,,,,,,,,,,33.893406900111586,33.94043750013225,33.94043750013225,33.94043750013225,33.94043750013225,33.94043750013225,33.94043750013225,34.22322820010595,34.22322820010595,34.22322820010595,34.22322820010595,34.22322820010595,34.84441279992461,i,1,0.61488449992612,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,0,6,0,34.907171699916944,,,,,,,,,,,,,,,,,,34.845695399912074,34.907171699916944,34.907171699916944,34.907171699916944,34.907171699916944,34.907171699916944,34.907171699916944,35.174627400003374,35.174627400003374,35.174627400003374,35.174627400003374,35.174627400003374,35.75990800000727,i,1,0.5526825000997633,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,1,7,0,35.80845000012778,,,,,,,,,,,,,,,,,,35.7613246999681,35.80845000012778,35.80845000012778,35.80845000012778,35.80845000012778,35.80845000012778,35.80845000012778,36.091831400059164,36.091831400059164,36.091831400059164,36.091831400059164,36.091831400059164,36.594481700100005,i,1,0.4735560999251902,None,None,0,,,,,,male,18,00003,2023-11-30_18h32.31.426,IAT,2023.2.3,59.6888776874611,2023-11-30 18h32.54.603649 +0530,
