instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,explicit.started,slider.started,text.started,explicit.stopped,slider.response,slider.rt,instruction.started,instructionsBox.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,instruction.stopped,trial.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,trial.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.duration,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,feedbackResponse.duration,end.started,endBox.started,end.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,expStart,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,5,0,10,0,18.542955999961123,,,,,,,,,,,,,,,,,,18.513249600073323,18.542955999961123,18.542955999961123,18.542955999961123,18.542955999961123,18.542955999961123,18.542955999961123,18.843055000063032,18.843055000063032,18.843055000063032,18.843055000063032,18.843055000063032,19.496259599924088,i,1,0.6309651001356542,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,1,11,1,19.52673149993643,,,,,,,,,,,,,,,,,,19.497892200015485,19.52673149993643,19.52673149993643,19.52673149993643,19.52673149993643,19.52673149993643,19.52673149993643,19.811466499930248,19.811466499930248,19.811466499930248,19.811466499930248,19.811466499930248,20.43089869990945,e,1,0.5915757999755442,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,6,0,12,1,20.46121530001983,,,,,,,,,,,,,,,,,,20.43227389990352,20.46121530001983,20.46121530001983,20.46121530001983,20.46121530001983,20.46121530001983,20.46121530001983,20.745937899919227,20.745937899919227,20.745937899919227,20.745937899919227,20.745937899919227,21.315187599975616,e,1,0.5419391000177711,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,1,13,0,21.345543999923393,,,,,,,,,,,,,,,,,,21.316505500115454,21.345543999923393,21.345543999923393,21.345543999923393,21.345543999923393,21.345543999923393,21.345543999923393,21.629781800089404,21.629781800089404,21.629781800089404,21.629781800089404,21.629781800089404,22.51664589997381,i,1,0.8629596000537276,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,0,14,1,22.547154899919406,,,,,,,,,,,,,,,,,,22.517899699974805,22.547154899919406,22.547154899919406,22.547154899919406,22.547154899919406,22.547154899919406,22.547154899919406,22.83149560005404,22.83149560005404,22.83149560005404,22.83149560005404,22.83149560005404,23.46735950000584,e,1,0.6307705000508577,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,7,1,15,0,23.497690400108695,,,,,,,,,,,,,,,,,,23.468291900120676,23.497690400108695,23.497690400108695,23.497690400108695,23.497690400108695,23.497690400108695,23.497690400108695,23.79857419990003,23.79857419990003,23.79857419990003,23.79857419990003,23.79857419990003,24.468289599986747,i,1,0.6478955999482423,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,8,0,16,1,24.498214999912307,,,,,,,,,,,,,,,,,,24.46967320004478,24.498214999912307,24.498214999912307,24.498214999912307,24.498214999912307,24.498214999912307,24.498214999912307,24.799750100122765,24.799750100122765,24.799750100122765,24.799750100122765,24.799750100122765,25.502691600006074,e,1,0.6967499000020325,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,1,17,0,25.53372130007483,,,,,,,,,,,,,,,,,,25.503964100033045,25.53372130007483,25.53372130007483,25.53372130007483,25.53372130007483,25.53372130007483,25.53372130007483,25.833490899996832,25.833490899996832,25.833490899996832,25.833490899996832,25.833490899996832,26.50363940000534,i,1,0.6370818000286818,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,0,18,0,26.535035900073126,,,,,,,,,,,,,,,,,,26.504889900097623,26.535035900073126,26.535035900073126,26.535035900073126,26.535035900073126,26.535035900073126,26.535035900073126,26.819066300056875,26.819066300056875,26.819066300056875,26.819066300056875,26.819066300056875,27.337931300047785,i,1,0.5162833000067621,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,9,1,19,1,27.36857319995761,,,,,,,,,,,,,,,,,,27.339204400079325,27.36857319995761,27.36857319995761,27.36857319995761,27.36857319995761,27.36857319995761,27.36857319995761,27.668937399983406,27.668937399983406,27.668937399983406,27.668937399983406,27.668937399983406,28.37323520006612,e,1,0.6954452998470515,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,0,0,1,32.14051940012723,,,,,,,,28.374558500014246,29.154275400098413,29.154275400098413,29.154275400098413,29.154275400098413,29.154275400098413,29.154275400098413,29.154275400098413,31.123599200043827,32.04315049992874,32.08365430007689,32.14051940012723,32.14051940012723,32.14051940012723,32.14051940012723,32.14051940012723,32.14051940012723,32.37487750011496,32.37487750011496,32.37487750011496,32.37487750011496,32.37487750011496,33.19455899996683,e,1,0.7863430001307279,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,0,1,1,0,33.2418200999964,,,,,,,,,,,,,,,,,,33.19628320005722,33.2418200999964,33.2418200999964,33.2418200999964,33.2418200999964,33.2418200999964,33.2418200999964,33.52570170001127,33.52570170001127,33.52570170001127,33.52570170001127,33.52570170001127,34.09585619997233,i,1,0.5642995999660343,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,1,0,2,0,34.14226000010967,,,,,,,,,,,,,,,,,,34.097140199970454,34.14226000010967,34.14226000010967,34.14226000010967,34.14226000010967,34.14226000010967,34.14226000010967,34.426786199910566,34.426786199910566,34.426786199910566,34.426786199910566,34.426786199910566,34.92996479989961,i,1,0.4817210999317467,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,1,3,1,34.97644479991868,,,,,,,,,,,,,,,,,,34.931352300103754,34.97644479991868,34.97644479991868,34.97644479991868,34.97644479991868,34.97644479991868,34.97644479991868,35.26065280009061,35.26065280009061,35.26065280009061,35.26065280009061,35.26065280009061,35.86408059997484,e,1,0.573803000152111,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,2,0,4,1,35.91165059991181,,,,,,,,,,,,,,,,,,35.865401400020346,35.91165059991181,35.91165059991181,35.91165059991181,35.91165059991181,35.91165059991181,35.91165059991181,36.19603549991734,36.19603549991734,36.19603549991734,36.19603549991734,36.19603549991734,36.732288900064304,e,1,0.5308390001300722,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,1,5,0,36.79570719995536,,,,,,,,,,,,,,,,,,36.73374120006338,36.79570719995536,36.79570719995536,36.79570719995536,36.79570719995536,36.79570719995536,36.79570719995536,37.06408610008657,37.06408610008657,37.06408610008657,37.06408610008657,37.06408610008657,37.6329111000523,i,1,0.5582183999940753,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,0,6,0,37.69642599998042,,,,,,,,,,,,,,,,,,37.634313399903476,37.69642599998042,37.69642599998042,37.69642599998042,37.69642599998042,37.69642599998042,37.69642599998042,37.948612600099295,37.948612600099295,37.948612600099295,37.948612600099295,37.948612600099295,38.51672620000318,i,1,0.5462159998714924,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,1,7,0,38.564540199935436,,,,,,,,,,,,,,,,,,38.51805600011721,38.564540199935436,38.564540199935436,38.564540199935436,38.564540199935436,38.564540199935436,38.564540199935436,38.849217399954796,38.849217399954796,38.849217399954796,38.849217399954796,38.849217399954796,39.40238730004057,i,1,0.5506818001158535,None,None,0,,,,,,female,18,00005,2023-11-30_18h45.55.558,IAT,2023.2.3,60.09167583117173,2023-11-30 18h46.16.184490 +0530,
