instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,explicit.started,slider.started,text.started,explicit.stopped,slider.response,slider.rt,instruction.started,instructionsBox.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,instruction.stopped,trial.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,trial.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.duration,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,feedbackResponse.duration,end.started,endBox.started,end.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,expStart,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,5,0,10,0,17.45594309992157,,,,,,,,,,,,,,,,,,17.426341600017622,17.45594309992157,17.45594309992157,17.45594309992157,17.45594309992157,17.45594309992157,17.45594309992157,17.755858999909833,17.755858999909833,17.755858999909833,17.755858999909833,17.755858999909833,18.44560520001687,i,1,0.6798132001422346,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,1,11,1,18.47428909991868,,,,,,,,,,,,,,,,,,18.44690650003031,18.47428909991868,18.47428909991868,18.47428909991868,18.47428909991868,18.47428909991868,18.47428909991868,18.758617999963462,18.758617999963462,18.758617999963462,18.758617999963462,18.758617999963462,19.360821400070563,e,1,0.5703206998296082,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,0,12,0,19.391921400092542,,,,,,,,,,,,,,,,,,19.36216180003248,19.391921400092542,19.391921400092542,19.391921400092542,19.391921400092542,19.391921400092542,19.391921400092542,19.692504100035876,19.692504100035876,19.692504100035876,19.692504100035876,19.692504100035876,20.345228400081396,i,1,0.6197454999201,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,6,1,13,1,20.37545370007865,,,,,,,,,,,,,,,,,,20.346656400011852,20.37545370007865,20.37545370007865,20.37545370007865,20.37545370007865,20.37545370007865,20.37545370007865,20.676309100119397,20.676309100119397,20.676309100119397,20.676309100119397,20.676309100119397,21.6291012999136,e,1,0.922036400064826,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,0,14,1,21.66079939994961,,,,,,,,,,,,,,,,,,21.63041350012645,21.66079939994961,21.66079939994961,21.66079939994961,21.66079939994961,21.66079939994961,21.66079939994961,21.962006099987775,21.962006099987775,21.962006099987775,21.962006099987775,21.962006099987775,22.53029470006004,e,1,0.5501184000167996,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,7,1,15,0,22.560764600057155,,,,,,,,,,,,,,,,,,22.531591800041497,22.560764600057155,22.560764600057155,22.560764600057155,22.560764600057155,22.560764600057155,22.560764600057155,22.846401599934325,22.846401599934325,22.846401599934325,22.846401599934325,22.846401599934325,23.45026049995795,i,1,0.6002559999469668,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,0,16,0,23.47844390012324,,,,,,,,,,,,,,,,,,23.45154849998653,23.47844390012324,23.47844390012324,23.47844390012324,23.47844390012324,23.47844390012324,23.47844390012324,23.7644205999095,23.7644205999095,23.7644205999095,23.7644205999095,23.7644205999095,24.25091170007363,i,1,0.4767994999419898,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,8,1,17,1,24.281491399975494,,,,,,,,,,,,,,,,,,24.252552499994636,24.281491399975494,24.281491399975494,24.281491399975494,24.281491399975494,24.281491399975494,24.281491399975494,24.580541100120172,24.580541100120172,24.580541100120172,24.580541100120172,24.580541100120172,25.185364000033587,e,1,0.569783000042662,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,0,18,0,25.21520210010931,,,,,,,,,,,,,,,,,,25.186696900054812,25.21520210010931,25.21520210010931,25.21520210010931,25.21520210010931,25.21520210010931,25.21520210010931,25.500132099958137,25.500132099958137,25.500132099958137,25.500132099958137,25.500132099958137,26.117575800046325,i,1,0.5890637000557035,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,1,19,0,26.14975060010329,,,,,,,,,,,,,,,,,,26.118976700119674,26.14975060010329,26.14975060010329,26.14975060010329,26.14975060010329,26.14975060010329,26.14975060010329,26.433711499907076,26.433711499907076,26.433711499907076,26.433711499907076,26.433711499907076,26.91947100008838,i,1,0.46075290022417903,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,0,0,1,30.27144469995983,,,,,,,,26.92073790007271,27.70070970011875,27.70070970011875,27.70070970011875,27.70070970011875,27.70070970011875,27.70070970011875,27.70070970011875,29.670444200048223,30.18911990011111,30.212992599932477,30.27144469995983,30.27144469995983,30.27144469995983,30.27144469995983,30.27144469995983,30.27144469995983,30.521393300034106,30.521393300034106,30.521393300034106,30.521393300034106,30.521393300034106,31.27446709992364,e,1,0.7210445001255721,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,1,1,1,31.32133619999513,,,,,,,,,,,,,,,,,,31.276193599915132,31.32133619999513,31.32133619999513,31.32133619999513,31.32133619999513,31.32133619999513,31.32133619999513,31.604833000106737,31.604833000106737,31.604833000106737,31.604833000106737,31.604833000106737,32.0588376999367,e,1,0.45133810001425445,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,0,2,1,32.10564920003526,,,,,,,,,,,,,,,,,,32.06016770005226,32.10564920003526,32.10564920003526,32.10564920003526,32.10564920003526,32.10564920003526,32.10564920003526,32.39067790005356,32.39067790005356,32.39067790005356,32.39067790005356,32.39067790005356,32.8916559999343,e,1,0.478783099912107,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,1,3,1,32.94077520002611,,,,,,,,,,,,,,,,,,32.892928699962795,32.94077520002611,32.94077520002611,32.94077520002611,32.94077520002611,32.94077520002611,32.94077520002611,33.20780520001426,33.20780520001426,33.20780520001426,33.20780520001426,33.20780520001426,33.62752919993363,e,1,0.3948470999021083,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,0,4,0,33.68986829998903,,,,,,,,,,,,,,,,,,33.628908100072294,33.68986829998903,33.68986829998903,33.68986829998903,33.68986829998903,33.68986829998903,33.68986829998903,33.95878460002132,33.95878460002132,33.95878460002132,33.95878460002132,33.95878460002132,34.444534100126475,i,1,0.45227290014736354,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,1,5,0,34.49129940010607,,,,,,,,,,,,,,,,,,34.44591249991208,34.49129940010607,34.49129940010607,34.49129940010607,34.49129940010607,34.49129940010607,34.49129940010607,34.77606440009549,34.77606440009549,34.77606440009549,34.77606440009549,34.77606440009549,35.27925970009528,i,1,0.5000052000395954,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,0,6,0,35.32544429996051,,,,,,,,,,,,,,,,,,35.280582499923185,35.32544429996051,35.32544429996051,35.32544429996051,35.32544429996051,35.32544429996051,35.32544429996051,35.611037200083956,35.611037200083956,35.611037200083956,35.611037200083956,35.611037200083956,36.14675860013813,i,1,0.5035814000293612,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Negative,Positive, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,1,7,0,36.19434650009498,,,,,,,,,,,,,,,,,,36.148040200117975,36.19434650009498,36.19434650009498,36.19434650009498,36.19434650009498,36.19434650009498,36.19434650009498,36.462018500082195,36.462018500082195,36.462018500082195,36.462018500082195,36.462018500082195,36.93012130004354,i,1,0.4458951000124216,None,None,0,,,,,,female,20,00007,2023-11-30_18h57.53.826,IAT,2023.2.3,59.91755343251639,2023-11-30 18h58.22.395676 +0530,
